"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002827_000";"0.0";5.0;115.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002832_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002837_000";"0.0";5.0;147.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002842_000";"0.0";5.0;121.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002847_000";"0.0";5.0;115.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002847_000";1.1;1.2;12.0;"Tetvir";0.75;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002852_000";"0.0";0.1;83.0;"noise";0.88;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002857_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002902_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002907_000";"0.0";5.0;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002912_000";"0.0";5.0;123.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002917_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002922_000";"0.0";0.1;134.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002927_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002932_000";"0.0";5.0;111.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002932_000";0.4;0.5;25.0;"Tetvir";0.02;"Plaint, Phogri, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002937_000";"0.0";5.0;117.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002942_000";"0.0";5.0;105.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002947_000";"0.0";5.0;106.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002952_000";"0.0";0.1;131.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002953_000";"0.0";5.0;91.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_002958_000";"0.0";5.0;118.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003003_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003008_000";0.1;5.0;171.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003013_000";"0.0";5.0;122.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003018_000";"0.0";4.9;118.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003023_000";"0.0";0.1;125.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003028_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003033_000";"0.0";5.0;98.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003038_000";"0.0";5.0;104.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003043_000";"0.0";5.0;92.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003048_000";"0.0";5.0;116.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003053_000";"0.0";0.1;141.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003058_000";"0.0";5.0;140.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003103_000";"0.0";5.0;91.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003108_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003113_000";0.2;4.7;163.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003118_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003123_000";"0.0";0.1;96.0;"noise";0.69;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003128_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003133_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003138_000";"0.0";5.0;162.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003143_000";"0.0";5.0;121.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003148_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003153_000";"0.0";0.1;96.0;"noise";0.45;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003158_000";"0.0";5.0;129.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003203_000";"0.0";5.0;115.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003208_000";"0.0";5.0;116.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003213_000";"0.0";5.0;118.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003218_000";"0.0";5.0;115.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003223_000";"0.0";0.1;120.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003228_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003233_000";"0.0";5.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003238_000";0.1;5.0;166.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003243_000";"0.0";5.0;118.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003248_000";"0.0";5.0;123.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003253_000";"0.0";0.1;140.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003254_000";"0.0";5.0;139.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003254_000";1.6;1.7;20.0;"Phogri";0.04;"Tetvir";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003259_000";"0.0";5.0;92.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003304_000";"0.0";5.0;139.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003309_000";"0.0";5.0;90.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003314_000";"0.0";5.0;143.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003319_000";"0.0";5.0;90.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003324_000";"0.0";0.1;170.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003329_000";3.8;3.9;69.0;"Confus";0.67;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003329_000";"0.0";5.0;106.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003334_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003339_000";"0.0";5.0;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003344_000";"0.0";5.0;89.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003349_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003354_000";"0.0";0.1;107.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003359_000";"0.0";5.0;112.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003404_000";"0.0";5.0;111.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003409_000";"0.0";5.0;153.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003414_000";"0.0";5.0;144.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003419_000";"0.0";5.0;137.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003424_000";"0.0";0.1;155.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003429_000";"0.0";5.0;112.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003434_000";"0.0";5.0;147.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003439_000";"0.0";5.0;158.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003444_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003449_000";"0.0";5.0;150.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003454_000";"0.0";0.1;122.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003459_000";0.1;4.8;161.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003504_000";3.0;3.1;20.0;"Tetvir";0.02;"Yposp, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003504_000";"0.0";4.9;154.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003504_000";3.1;3.2;40.0;"Yerray";0.12;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003509_000";0.7;4.7;100.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003514_000";0.1;5.0;167.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003519_000";"0.0";5.0;127.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003524_000";"0.0";0.1;148.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003529_000";"0.0";5.0;144.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003534_000";"0.0";5.0;136.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003539_000";"0.0";5.0;90.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003544_000";"0.0";5.0;144.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003549_000";0.3;4.0;66.0;"Tetvir";0.02;"Phogri, Confus, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003549_000";"0.0";5.0;143.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003554_000";"0.0";0.1;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003559_000";"0.0";5.0;128.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003604_000";"0.0";5.0;95.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003609_000";"0.0";5.0;132.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003614_000";0.2;4.8;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003619_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003624_000";"0.0";0.1;157.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003629_000";"0.0";5.0;96.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003634_000";"0.0";4.4;107.0;"noise";0.92;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003639_000";0.5;2.2;139.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003644_000";0.8;4.9;132.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003649_000";"0.0";0.2;121.0;"noise";0.92;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003652_000";"0.0";1.8;123.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003654_000";"0.0";4.2;136.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003706_000";0.4;1.5;136.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003711_000";0.9;2.1;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003713_000";"0.0";2.1;44.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003717_000";0.4;1.4;134.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003722_000";"0.0";2.1;103.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003726_000";0.1;1.4;23.0;"Cympud";0.29;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003726_000";0.1;2.1;70.0;"noise";0.92;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003729_000";1.3;1.4;23.0;"Tetvir";0.02;"Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003729_000";"0.0";2.1;106.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003731_000";0.7;2.0;126.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003737_000";"0.0";2.0;120.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003747_000";"0.0";0.1;24.0;"Cympud";0.03;"Yposp, Tetvir, Pippip";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003747_000";"0.0";2.1;62.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003751_000";0.8;2.2;124.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003755_000";"0.0";5.0;94.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003755_000";2.8;4.7;48.0;"Pippip";0.4;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003800_000";1.1;2.8;37.0;"Eptser";0.05;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003800_000";"0.0";3.0;112.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003808_000";"0.0";3.2;96.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003817_000";"0.0";2.1;77.0;"noise";0.91;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003817_000";"0.0";1.9;60.0;"Roeroe";0.07;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003824_000";0.8;2.2;99.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003827_000";"0.0";2.1;137.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003829_000";"0.0";2.1;27.0;"noise";0.91;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003829_000";0.6;1.4;35.0;"Yposp";0.04;"Tetvir, Testes, Phogri";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003838_000";0.2;1.7;120.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003842_000";0.8;2.1;104.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003845_000";0.1;2.1;105.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003847_000";0.3;1.1;139.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003900_000";"0.0";2.1;96.0;"noise";0.82;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003918_000";"0.0";4.9;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003924_000";"0.0";1.9;131.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003927_000";"0.0";2.1;82.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003930_000";0.8;2.2;23.0;"Yposp";0.02;"Tetvir, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Rusnit, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phogri, Phofem, Phanan, Phafal, Nycnoc, Nyclei, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Leppun, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003930_000";"0.0";2.3;110.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003932_000";"0.0";2.0;112.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003940_000";"0.0";2.1;92.0;"noise";0.94;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003943_000";"0.0";2.3;96.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003945_000";"0.0";2.2;142.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_003949_000";0.8;2.1;108.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004040_000";"0.0";2.3;108.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004045_000";"0.0";2.1;64.0;"noise";0.91;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004048_000";0.3;2.2;136.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004051_000";"0.0";2.3;80.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004053_000";0.4;1.0;130.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004056_000";"0.0";2.2;121.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004059_000";"0.0";2.1;79.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004102_000";"0.0";1.2;94.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004104_000";"0.0";2.2;108.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004116_000";0.9;4.0;132.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004119_000";"0.0";2.1;132.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004122_000";"0.0";5.0;125.0;"noise";0.99;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004127_000";"0.0";5.0;94.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004127_000";0.1;1.3;10.0;"Tetvir";0.86;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004132_000";"0.0";0.2;118.0;"noise";0.97;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004135_000";0.1;5.0;126.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004135_000";1.2;4.0;46.0;"Pippip";0.51;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004140_000";"0.0";1.1;111.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004141_000";"0.0";5.0;96.0;"noise";0.98;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004146_000";"0.0";5.0;93.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004151_000";"0.0";5.0;98.0;"noise";0.93;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004156_000";"0.0";4.7;94.0;"noise";0.9;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004203_000";"0.0";5.0;126.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004208_000";"0.0";5.0;116.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004208_000";1.7;1.8;50.0;"Pippip";0.9;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004213_000";"0.0";5.0;111.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004213_000";4.3;4.6;11.0;"Tetvir";0.88;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004218_000";"0.0";5.0;103.0;"noise";0.96;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004223_000";"0.0";3.5;112.0;"noise";0.95;"";"";"";"";""
"Car791055-2025-Pass1-Z8-VDN-5_20250710_004223_000";2.7;3.1;49.0;"Pippip";0.94;"";"";"";"";""
